shave	111000001001100000111010001011	1
talked	11100000100110001111000	1
Merger	1110000010011000001110011101011010	1
Brinkley	111000001001100000110000110000011	1
____	11000010100011	1
Burlington	111000001001100000010110110110	1
talker	111000001001100010110001011	1
Heritage	111000001001100000110110011111011	1
soured	1110000010011000011111100111	1
Chiapas	111000001001100000011110111111110	1
Wolfgang	11100000100110000001011011010	1
vandalized	11100000100110111110110110111	1
enthusiast	1110000010011000000100110111001	1
Bishops	1110000010011000001010100111101000110	1
guardian	111000001001100000111011110001111010110	1
clerk	11100000100111001010100101	1
Sectarian	1110000010011010010001010	1
Stalin	1110000010011000001110010010111111010	1
Chernomyrdin	111000001001100000111010010100010	1
Uninjured	111000001001100000101011110000	1
wait	11100000100110000010000010111000000	1
boy	11100000100110011000100000	1
1123EDT	1011011	1
institute	11100000100110000001101001101111	1
bruiser	1110000010011000001111000110011001011	1
high-tech	1110000010011000001000100111000111	1
Technology	11100000100110000010001010110111	1
statewide	11100000100110000001111011111110	1
FORECASTS	11100010010101	1
merely	111000001001100000111011110000100000111	1
licensing	111000001001100000111100001010110	1
verge	11100000100110000011100110001001	1
ailing	1110000010011000100011010	1
taboo	11100000100110000010101001100000000011111	1
everybody	11100000100110000101100010000	1
Beecham	1110000010011100011110000010110	1
Needham	11100000100110000011100011011111	1
10-01	111000001001010110	1
sharing	11100000100110000011101111011000011	1
10-06	111000001001010011100110100001111011011	1
10-08	11100000100101001110011010000111101100	1
distribution	11100000100110000001110011000	1
topflight	11100000100110000000111110	1
downing	11100000100110000010001001000110	1
Brad	111000001001100000111011110001111110001	1
midriffs	11100000100110100011101011	1
Celebrating	111000001001100000111100011010101	1
drags	1110000010011000001111110011010	1
O'Brien	111000001001100000111011001110111	1
arrive	11100000100110000010110101001	1
lobbying	111000001001100000100001000100110	1
pleated	111000001001100001000100111100100011100001	1
sample	11100000100110000011101101101101000	1
Dutch	111000001001100000111100110101101	1
Booking	111000001001100000100100100000	1
ultranationalist	11100000100110000011100011110001111	1
stricken	11100000100110000011011001001001	1
inundated	1110000010011000001111001100000110	1
till	1110000010011000011010001011	1
Trojan	111000001001100000100010011100010	1
140	111000001001100000111001110101100	1
pressuring	1110000010011000000110100110110	1
('40s	1110000010011000001110001000101001010111	1
waist	1110000010011000001100011000010100	1
maybe	11100000100110000010111010100010	1
Feared	111000001001100000111101101110001101	1
shield	11100000100110000011110000011000000	1
distributors	111000001001100000111110111000	1
re-sign	1110000010011000000110000010	1
gradual	11100000100110000011100010101011	1
-dominated	1110000010011000000110101100010	1
argues	111000001001100000011111100	1
cuts	111000001001100111100110100	1
consolidating	11100000100110000011100110000111	1
monitor	1110000010011000011010111	1
Regis	111000001001100001001000110000	1
writers	111000001001100000111011001000010	1
sooner	111000001001100000111011100011001110	1
Worth,	1110000010011000001010111101010000111	1
Stores	11100000100110000010001111000101100	1
14.3	111000001001101110001001	1
beach	111000001001100001001111001	1
55-year-old	1110000010011000010100101111	1
US-Mideast	001111	1
rock	111000001001100100100101	1
Turnbull	11100000100110011111100101101	1
redraw	111000001001100000111000111100100	1
conventions	1110000010011010010111	1
girl	1110000010011000000111101111110	1
requesting	1110000010011000001100111100000001	1
free-agent	1110000010011000001110001101110	1
mispronounce	1110000010011000001010100111001010100	1
bailout	111000001001100000111000111111010000	1
imperative	11100000100110000011110010011011	1
indicating	1110000010011000001110111110111000	1
Stone	1110000010011010111001010	1
hefty	111000001001100000111101101111011	1
mechanisms	111000001001100000111101100010001100	1
easyJet	11100000100110000011100000101110000	1
advance	1110000010011000001110101011011100100000	1
Tareq	11100000100110000010001000000	1
fleeing	1110000010011000001111010001010101101	1
carry	111000001001100000110010110101	1
corporations	1110000010011000001000111100101	1
Pirate	111000001001100000110011110000001	1
522.67	11100000100110000100101000	1
murky	1110000010011000001000010000110010010	1
Fortuna	11100000100110101100000110011	1
Candidates-Debate	110001001	1
inefficient	111000001001100000101001010011010	1
infiltrate	11100000100110000000100111	1
sailing	111000001001100000010011011101	1
curdled	1110000010011000010011011000	1
protected	11100000100110000011110001100000010	1
venture	111000001001100000111000100000100011001	1
APW20001012.1321.0434	1110000011001001011011010011	1
topics	111000001001100000111000100100010001100100	1
occupies	1110000010011000001011011010010	1
briefs	111000001001100010100110	1
Regulation	111000001001100000110110011001	1
PPSF	1110000010011000001100011001001	1
speakers	111000001001100000111101000101001111	1
foreigner	111000001001100000010001011001	1
interior	11100000100110000011101100111010	1
registered	1110000010011000001110110110110101	1
roster	1110000010011000001101011011011	1
tallies	11100000100110000011101111000110001	1
gantlet	1110000010011000001111000110100000001	1
barrage	11100000100110000100110001000	1
hate-radio	11100000100110000011100000110010	1
proxies	1110000010011000001000010100000111	1
835	11100000100110000011010101100	1
Dominguez	111000001001100000111011001011101	1
Franklin	111000001001100000110111111001	1
rating	11100000100110000011110011000010110001	1
LONGBOAT	1110000010011000001110111100010111011	1
Demons	11100000100110111001010011	1
QAZ	11100000100110000010001001110000	1
executed	1110000010011000001100010100000101010	1
high-profile	11100000100110011101110101001	1
label	11100000100110000011010001010011	1
fend	11100000100110000010111010101101000101	1
storms	111000001001100000111101010110000	1
go-cart	1110000010011000001110111101001101111	1
McGwire	111000001001100000111000100010100101010	1
awareness	111000001001100000110001111000000	1
Amid	1110000010011000001101100100101	1
Leaves	11100000100110000011110000110001111	1
designated	11100000100110000011100010000010001101	1
midriff	1110000010011000010000110011110	1
confessional	1110000010011000001011101010000	1
Right	1110000010011000001110010010110100	1
Bell	11100000100110000011111010100000	1
NOTES	1110000010011000001010100110111110	1
wonder	111000001001100000111010011000	1
Czarist	111000001001100000111001001010100000	1
parent	11100000100110000011101111000111101010	1
singers	1110000010011000000100000010011	1
GULF	111000001000110011010111111111111011	1
tour	111000001001100000001000010	1
concentrate	111000001001100000111011100111100100	1
Laboratory	1110000010011000001111000110011101	1
BANDA	1110000010011010010011011	1
stretches	1110000010011000001111101000010100011	1
6:30	1110000010011000001100101000	1
cancer	111000001001100101011111	1
terse	111000001001100011001111	1
accusation	1110000010011000001110000010111001	1
maintained	111000001001101000010011111110001	1
pre-cable	11100000100110000011111010010000111	1
nose	11100000100110100000110101	1
Calif.	111000001001100000101000000010011	1
underworld	111000001001100000111000001010110	1
capable	1110000010011000001010111010001001	1
arty	1110000010011000001111101001000010	1
05:47:41	111000001100100101100010000100001	1
acre	111000001001101111100101101010	1
APW20001202.0257.0136	1110000011001001011000100001110111000001110001	1
educated	11100000100110000100000101	1
shopping	111000001001100000111110100001010000	1
sort	111000001001100000011010110000	1
Jonesboro	111000001001110011010	1
dramatic	11100000100111000010101101000	1
declaration	111000001001100000110001011000001	1
Majlis	1110000010011000001110010101000	1
sound	11100000100110000011101001111	1
BEIJING	111000001001111001101010	1
Ambulances	111000001001110110110001	1
divisive	11100000100110111101111	1
$4,960	1110000010011000001000000100100	1
Valuable	11100000100110000011001111000001	1
jetpacks	11100000100110010000011100	1
unreported	111000001001100000111100011001100100	1
Sudan	111000001001100000111101000100100010	1
characteristics	111000001001100000100111111000001	1
coffee	1110000010011000001010101100111100	1
sleeping	1110000010011001001101010010	1
middle	11100000100110000010100100001001	1
sudden	1110000010011000001110111100010010011111	1
bags	111000001001100100110101000	1
pas	11100000100110000010001101111101	1
Plans	111000001001100000111100101011101011	1
compiling	111000001001100000111011011001	1
deserting	11100000100110001000000010	1
four-term	11100000100110000101101100	1
Salvador	1110000010011001111010110	1
Leroy	1110000010011001000111110	1
10-26	1110000010010100111001101000011110111	1
10-24	111000001001010011100110100001111010	1
10-23	11100000100101001110011010000111100	1
incarceration	111000001001100000100010101001010	1
10-21	1110000010010100111001101000011111	1
companion	111000001001100000101010001100111	1
frisked	1110000010011001100010001	1
BROOKE	1110000010010001010111011010001	1
MESA	1110000010011000001110110010010	1
APW20001007.0339.0149	11100000110010010110001000100101	1
Ramadan	111000001001100000111001010000100001	1
objection	111000001001100000101010010111100	1
NYT-10-21-00	1011010	1
easing	1110000010011000001110001111010011001	1
clogging	11100000100110010001111010	1
fueling	1110000010011000001101000101000	1
unofficial	1110000010011100000110101110101	1
APW20001212.1729.0582	1110000011001001101	1
embroideries	111000001001100011000100101	1
Glinka	111000001001100000111001001011111100	1
Margaret	1110000010011000011111010	1
pile	111000001001101001010000	1
extensive	11100000100110000010101010000110	1
Labatt	1110000010011000001010010000101	1
aiming	111000001001100000110001100001011	1
493.10	1110000010011000010010101	1
1954-56	1110000010011100101010011	1
voluntarily	11100000100110000010101001111010100110	1
Enron	111000001001110001111000001010	1
Democracy	11100000100110000011110010010001101	1
MOSCOW	1110000010011000001110010010110010111100	1
images	11100000100110000010001010100100	1
matching	11100000100110000100000011000011	1
confirm	11100000100110001100110	1
soft-finned	111000001001100000111100011000011100011	1
PISCATAWAY	1110000010011011000	1
pioneer	11100000100111101001111	1
rough-cut	111000001001100000101000101100011101	1
CASE	11100000100011001101011111111111100	1
18:08:09	111000001100100101101101000	1
manufactured	111000001001100000100011000000000	1
fitness	111000001001100111101010	1
intrastate	111000001001100000111011100110000	1
15:42:20	11100000110010010110001000011101110000011100110100101	1
Autumn	1110000010011000001111000011000110	1
Watts-Gridiron	110101001	1
quietly	111000001001100001101101101	1
Zhonghe	11100000100110000010011111111111011010	1
spreading	111000001001100000111101010100100	1
dreaming	11100000100110010010011	1
ISSUES	11100000100010000	1
Harold	111000001001110000110100	1
totalitarian	111000001001100000111001001011001011111	1
councils	11100000100110000011110100100111101	1
lions	111000001001100000101010011110011111101	1
Bartlett	1110000010011000110010	1
chats	111000001001100000111101001110111	1
COSTA	1110000010011000001110110010011	1
unsettled	111000001001100000111000111111100	1
pleased	1110000010011000001110001010100	1
strikes	1110000010011000001110111110011011111	1
Treaty	1110000010011011111011011010	1
bookstore	111000001001100000111010101101110010001	1
Sgt.	11100000100110010101101010	1
Damascus	111000001001100000110001010000010100	1
videos	1110000010011000001111000110000000	1
neutralized	111000001001100000001010000111	1
resolving	1110000010011000001111010010011111	1
file	1110000010011000001000001011100001	1
casualty	11100000100110000011001000110	1
personnel	1110000010011000001100110100010100	1
field	1110000010011000001110001000011000	1
privatized	111000001001100000111011010010110	1
4,000	1110000010011110111010010	1
1715EDT	1110000110	1
conclusive	111000001001100001100110000	1
gripped	111000001001100000111000001111001	1
subdivision	111000001001100001111100	1
18:21:36	1110000011001001011000100010011	1
boosters	1110000010011000001110001100111111	1
hate-fueled	11100000100110000011000111100001	1
Eikenberry	111000001001100000110011010001011	1
wielding	1110000010011000001100000011111010	1
represent	1110000010011100010100010	1
ACEH	111000001001101001001100	1
POPE	1110011010100	1
Workers	1110011011110	1
Station	11100000100110000010010010001	1
221-212	11100000100110000010001010010101101	1
BONDS	111000001001100000011001110000	1
TAX	1110000010001100110101111111111111	1
chairwoman	1110000010011000001111010101110	1
award	11100000100110000011100101000010001	1
million-year-old	111000001001100000111000111010100	1
enjoying	11100000100110000011101111100001101	1
puffy	1110000010011010110000011000	1
Schieffer	11100000100110111010111110	1
wiretap	111000001001100000100011100011010	1
DJB	11100000100110000010001101001	1
Hole	111000001001100000101011110101000010	1
dictatorship	11100000100110000011011000110110010	1
Don't	11100000100110000011101111000000000	1
nonwhite	11100000100110000011100000111001	1
79-year-old	111000001001100010101111010	1
nine-	111000001001100000111000111101001101	1
blared	111000001001100000111011110010100	1
Jeanne	11100000100110000011101111000111111001	1
Needs	11100000100111100110100	1
neighborhood	1110000010011000001111101010001	1
portable	1110000010011000001110010010000011011	1
grabs	111000001001101110110000001	1
titles	111000001001100000110010011101110010	1
perspective	11100000100110000011110010100100	1
material	1110000010011000001010100111100101	1
indicator	111000001001101011000001101	1
more-limited	111000001001100000101010110000	1
Arena	111000001001100000111000110011110	1
RATINGS	111000001000110011010111111111110	1
Ahead	11100000100110000011001111111	1
ranged	11100000100110111011000001	1
K	11100000100100000	1
beacon	1110000010011000000101101100	1
biweekly	1110000010011000001000000001011	1
mourning	11100000100110100100001	1
Patty	1110000010011000000101100000011	1
publisher	1110000010011110100110	1
Clara	1110000010011001111110010111	1
Pundits	11100000100110000010101010111100	1
narrow	1110000010011000001111001010111111	1
Lockerbie-Trial	111011	1
buses	11100000100110001000010	1
47,000	111000001001100000101000011000	1
extinction	1110000010011000000111100001	1
establish	1110000010011000001100010111100	1
legislator	1110000010011000001110010100001010	1
shareholders	1110000010011000001111001000110001001	1
reinstatement	111000001001100000111001001011100000101	1
plastered	11100000100110000011100010010001000110011	1
quizzed	11100000100110000011100011110100111	1
Cory	1110000010011000010110011	1
Boeing	1110000010011000001111011001000000011	1
Words	11100000100110000011100010000111000	1
Kennedy	1110000010011000010110111	1
falloff	111000001001100000010100110101	1
controlling	11100000100110000010100000001000	1
none	11100000100110011110011011	1
recovering	111000001001100000110001100101	1
strain	1110000010011000001101111011000	1
Hamlet	1110000010011000001011100100101100100	1
pressing	111000001001101011100100	1
den	11100000100110000010101001111001111111	1
abandon	11100000100110000011100100101110000011	1
lingered	11100000100110000010101111100110	1
sawed-off	11100000100110000011011001111100	1
buttress	111000001001100001000110100111	1
stacking	1110000010011000001110001111010010	1
deplores	11100000100110010011010101	1
contradicts	1110000010011000001001111111111101100	1
HAKIM	111000001001000101011101101001	1
Compromise	11100000100110000010010101100010	1
despot	111000001001100000111001001000001100	1
tolerant	11100000100110000001100010010	1
narrowly	11100000100110000011100000100010	1
pence	11100000100111011110000100	1
25-10	111000001001100000110001110110111	1
advice	11100000100110000011110110100000	1
Accepts	111000001001100000111000110001	1
questioning	1110000010011010000011011	1
coming	11100000100110000010101000101011100	1
COPENHAGEN	1110000010011011101110111000	1
BBA-Rangers-Rodriguez	1100001101	1
harsh	11100000100110000010101111010100000	1
toughening	111000001001100000111100100011101000	1
crowded	11100000100110000011111010000101001	1
cooperating	111000001001100000111101000101010111	1
deserted	11100000100110000011110100010101010	1
sect	1110000010011000001110001111000110	1
pleasure	111000001001100001000000110001	1
playing	1110000010011000000101011101	1
APW20001023.2100.0686	1110000011001001011111	1
punctata	111000001001100000101110010010110011	1
finalized	11100000100110000011110100011100111	1
80th	1110000010011000001010100111101010010	1
A1481	111000001001010011100110100001110	1
Income	111000001001111101001111101101	1
suffer	1110000010011000001111011010110101	1
27	11100000100111000101000000	1
Plane	11100000100110000010101111001	1
Bay	111000001001100000111110101001	1
stepped	1110000010011000001111101000010101	1
easily	1110000010011000001000110111111	1
deteriorates	1110000010011000100000000	1
pregnant	111000001001100010100001001	1
home-state	11100000100110000001010011011	1
repeating	111000001001100000111000111010010000	1
leveled	111000001001100000110001100111001	1
harm	111000001001100000111101101011011	1
ripple	1110000010011000001111010001110010	1
blue-and-orange	11100000100110000010101001011111	1
Lacina	111000001001100001101000100	1
creditor	111000001001100000111100110001000	1
Viktor	11100000100110000011101001010000	1
('50s	11100000100110000011100010001010010100	1
projected	11100000100111001000111	1
Geraldine	11100000100111001100	1
Ukraine	11100000100110000011110110011110010	1
bully	11100000100110111110101	1
Ananta	1110000010011000001110111101011100000110	1
one-vote	1110000010011000001110001111001110	1
bomblet	1110000010011011101101010	1
impeached	11100000100110000010010100111000101	1
unswervingly	111000001001100000101101101000	1
Yankees	11100000100110000011110011001000100	1
El	1110000010011000001000101001010111	1
heating-oil	11100000100110000000101000010	1
conducted	1110000010011000001010100110010110111	1
$254	11100000100111000001011100011	1
indebted	1110000010011000000111001101	1
dons	11100000100110000011101010110111001001	1
netted	11100000100110000011100110110000	1
embraced	111000001001100000100111111111110111	1
slithery	111000001001100001000100010000	1
Ballots	1110000010011000001111011001010011	1
FARES	11100000100011001101011111111110	1
Algeria	11100000100110000011110100010100110	1
divorce	11100000100110000011110111100001001	1
revive	1110000010011010011001110	1
APW20001110.1844.0453	111000001100100101100010000111011100000111001101001111001011	1
Raul	1110000010011000011011101001	1
189	111000001001111010010	1
digitized	1110000010011101001011101001	1
Kondracke	1110000010011000001010101000010	1
Lenin	11100000100110000011100100101111111	1
!'''	110000011	1
Rebecca	1110000010011001010110100	1
Shanahan	111000001001100001001101010110	1
LAGS	1110000010001100110101111111110	1
recording	11100000100110000011111011101	1
Banc	11100000100111000010000111	1
Receipts	111000001001100000011010011010	1
interactive	1110000010011000001110111101100000	1
pre-existing	11100000100110000011110000101010	1
Motors	111000001001111100001111	1
ages	11100000100110001001101000	1
roughly	11100000100110000011110000000000000	1
Indo-Canadians	111000001001101111100001	1
emblem	11100000100110000011100100101010001	1
ALISON	11100000100100010101110110101	1
built	1110000010011000001110111001011	1
Ukrainian	11100000100110111000000010011	1
assails	111000001001100000111011110001011100	1
reformist-minded	111000001001101010000	1
degraded	1110000010011001110111010101	1
undervotes	1110000010011000001110111100011001	1
Kim	111000001001110100110000	1
programmers	1110000010011000001000100010111100	1
Sunil	111000001001100000100100101110010	1
Holbrooke	111000001001100000101011101000101	1
'81	111000001001110110100	1
shawls	11100000100110001100010011	1
Longfellow	11100000100110000010100010110001111	1
unsealed	111000001001100000111101111101111	1
Questioned	111000001001100000111000000011	1
humanitarian	111000001001110000111111	1
Rusz	111000001001110010101000	1
cramped	11100000100110000011110010101110100	1
weigh	111000001001100000111011110000000111101	1
obligations	11100000100110000010101011010	1
commissions	1110000010011000001110100101001	1
Barrichello	111000001001100000110011111010000011	1
brushed	111000001001100000101011001010101	1
distributed	1110000010011000001111101111	1
$55.50	11100000100111000111100000100	1
self-deprecating	111000001001100111111001010	1
override	11100000100110000010111001101	1
Solidarity	1110000010011000000010111100	1
tortoise-shell-patterned	111000001001100001000100000110	1
Thanksgiving	1110000010011000001110111110000111	1
courage	11100000100110001011000100	1
Jorma	111000001001110100101110101	1
theft	1110000010011000001010100111101110	1
pellet	111000001001100000111100011010000001	1
ammunition	111000001001100000111010101111	1
18:21:15	111000001100100101100010000111011100000111001101001110101	1
Mexicans	111000001001100000010110000000	1
doubles	111000001001100001001101101010	1
unfettered	111000001001100000110111101101	1
July-September	1110000010011100001010110101	1
restaurants	111000001001100000111100000001000111	1
APW20001012.1742.0683	11100000110010010110110101	1
Spreads	11100000100110000011110101011001	1
tended	1110000010011000001111000110110000	1
surrendered	11100000100110000011000010011111	1
hole	11100000100110000011000101100001	1
feared	11100000100110000011000110011101	1
$1.06	1110000010011100011110000011	1
expert	111000001001100000110101010001011001	1
TCU	11100000100110000110110111	1
burner	1110000010011000001111000000001101	1
iron	111000001001100000110000001111100	1
premise	11100000100110000011100010000101010	1
Russert	1110000010011000001111001100001011001	1
0353	11100000100101001110011010000110	1
reverse	1110000010011000001111011110000101	1
radicals	1110000010011101000011	1
$650,000	1110000010011011100000001000	1
suede	111000001001100001000011001110	1
Yes	111000001001100000101010011100101011	1
anlayst	111000001001100000111100110000101101	1
Yet	1110000010011000000110101101	1
Pineda	11100000100110000011110011000010111	1
seven-hour	1110000010011000001000010001011010	1
simply	111000001001100000111011110110111	1
Checks	1110000010011000001011100010010100	1
raise	111000001001100000111000111101000	1
create	1110000010011100000101001011	1
screened	111000001001100000111011011011011	1
miked	1110000010011000010101100010010	1
6.12	111000001001100000101110101100	1
Double-digit	11100000100110111000101	1
cruelty	111000001001100010110111001	1
gap	1110000010011000001110111101010000	1
Stockholm	111000001001100000100010001011111	1
resisted	11100000100110000011110000011110010	1
replaces	1110000010011001110010100	1
fur	111000001001101110000000101	1
Dino	11100000100110000010101001110100	1
Fees	111000001001100000101110001001011	1
Walters	111000001001100000101010011001011010	1
century	11100000100110000011110001100001011	1
16:29:10	1110000011001001011000100001110010	1
SOC-MLS-Lawsuit	110011010	1
aspects	11100000100110000011110110101100	1
Debates	11100000100110000011101101101100	1
2245EDT	10100	1
textile	11100000100110000110111100010	1
shortchanged	1110000010011000001001010110000	1
OCTOBER	11100000100110000001100111001	1
NATIONS	111000001001100000110001011111	1
husbands	111000001001100000111101111000011	1
Lawyers	11100000100110000010000101101101	1
Christian	11100000100110000001000101101	1
WHITE	111000001001101101000	1
sandals	1110000010011000001111000001000101100	1
sports-minded	1110000010011000001111101001011	1
PLANS	11100000100000101001	1
accumulate	1110000010011000001111001100001010	1
flags	11100000100110000011000000111111	1
CAMP	1110000010000010101	1
1960	111000001001100000111011110100110110	1
All-Star	1110000010011000001100111100001	1
shape	11100000100110000100011010010	1
openly	1110000010011000001010100110000000001110	1
credentials	1110000010011000000010101100	1
predominantly	111000001001100000111000111100010	1
timber	1110000010011011101011110	1
Yon-hwan	11100000100111010011001	1
APW20001113.1815.0535	11100000110010010110001000011101110000011100110100111011	1
snap	11100000100110000010011111000	1
$3,510	11100000100111000101010010001	1
toxically	11100000100110000011101111010000	1
Sommers	111000001001100101011011	1
adversaries	111000001001100000111011110101110000010	1
foreigners	111000001001100000110000111001	1
precipitation	11100000100110000011110101010011	1
Cohen	11100000100110000011000101000001011	1
counter-demonstrators	1110000010011000001111011001111000	1
9,834	111000001001100000011100010	1
HEARING	111000001000001011	1
Mladjan	11100000100110000011100111111111	1
surging	11100000100110000011110011011101	1
Java	11100000100110100001001111111001	1
NYT-10-17-00	1100110001	1
humorous	1110000010011111100110001	1
extremism	11100000100110000011100000111101	1
strongest	111000001001100000100111111000100	1
.261	1110000010011100001111010000	1
pronounced	11100000100110000010100001011100	1
per	1110000010011100010101001001	1
pen	111000001001100001000011010	1
APW20001209.0634.0303	11100000110010010110001000011101110000011100110100111101100	1
APW20001209.0634.0301	1110000011001001011000100001110111000001110011010011110111	1
Boy	111000001001100111011101011	1
patient	111000001001100000111011111000010	1
301	111000001001100000111101100100000000	1
costumes	1110000010011000001110101011011100101	1
Alvin	1110000010011000001110001000001000111	1
Voters	11100000100110000100100011001	1
truck	11100000100110000100110101010	1
Bare	1110000010011010001110100	1
genre	111000001001100000100001000011001000	1
framed	1110000010011000000101011010	1
100,000-strong	1110000010011000001110000010010	1
Lehmann	111000001001100000101010011110100010	1
$11.95	111000001001100000111000110110100	1
Wanted	1110000010011000001010100101110	1
Abbeville	1110000010011000011011110000	1
invite	11100000100110000011100100101100101110	1
Odense	11100000100110000011110111110110	1
hoped	111000001001101110111011101	1
-type	11100000100110000011000111011010	1
underlined	1110000010011000001111010001010010	1
81-page	1110000010011000001000111100010111	1
subsidiary	111000001001100000111000001011101	1
directed	11100000100110000100000011001	1
Soon	11100000100110000011110011010001101	1
exploration	111000001001100000111110100001011	1
Ohio	1110000010011101001101	1
georgette	1110000010011000000110001000	1
denigrating	1110000010011001111011111	1
Mobile	111000001001110001111000000	1
much-feared	1110000010011000001110000011000	1
AOL-Time-Warner	11100100	1
VHS	111000001001100000111011110110001	1
($1.07	11100000100110000011110000111000	1
Man	111000001001100000101010011001110111	1
testified	11100000100110000011100101110101100	1
cartoonists	111000001001100000110101101100	1
restoration	1110000010011000001110010010111000000	1
lent	111000001001100000100101011001	1
prepares	111000001001101111101101100	1
charming	11100000100110000011101100100000	1
($7.05	111000001001110000010100100	1
neglectful	11100000100110000011101111000011111000	1
KMVP	1110000010011000011011010	1
Tunisia	11100000100110000011110100010010000	1
2000-10-30	1110000011001001011000100001110111000001110011010101	1
2000-10-31	111000001100100101100010010	1
Spectrum	11100000100110111110010110100	1
Comoros	1110000010011000001111010001001001	1
2003	1110000010011101100110	1
Asian	111000001001100001111110010	1
Determine	11100000100110000011101111001001011	1
rallies	11100000100110111110001	1
20:27:00	111000001100100101100010000111011100000111001101100	1
Harper	111000001001100000111000100000100010	1
Scouts	11100000100110011101110100	1
wrangle	111000001001100000111101001001110	1
15,000	11100000100110100101011	1
Business	111000001001100000100000000100	1
peanut	111000001001100001101111001	1
sequins	111000001001100000111010001001	1
Constitutional	111000001001100000111001001011011	1
unbeaten	1110000010011000001101100011011000	1
putting	111000001001100000100010010111	1
huddles	111000001001100001010110001000	1
recreation	11100000100110000011111010000100	1
Caperton	11100000100110000011001101000100	1
APW20001001.2021.0521	111000001100100101100010000010	1
http://www.imunified.org/	111000001001100000100001000010101	1
busier	1110000010011110110001	1
Gartner	111000001001100000101001000011	1
sewage	1110000010011000001110111100100000	1
Turkey	111000001001100000111101100111101	1
crow	111000001001110000011110	1
Long	1110000010011000001110001001000100011000	1
Braca	11100000100110000010110110101	1
Norway	1110000010011000001110011111110	1
reconciliation	1110000010011000001110010010110010110	1
APW20001127.1346.0419	111000001100100101100010000111100	1
campuses	1110000010011000001100110100011	1
Powell	1110000010011011100101000	1
crossed	1110000010011000001010010110001	1
Supplemental	11100000100111110100111110111	1
body	1110000010011000001100011001111	1
misdeeds	1110000010011000001111000001111011110	1
2000-12-20	11100000110010010110001000011101110000000	1
nonexistent	111000001001100000111100110000100	1
Fatally	1110000010011000001001001001	1
extreme	1110000010011000000100010111	1
NYT20001023.2203.0479	111000001100100101110	1
remark	1110000010011101111000011	1
talent	111000001001100000011110001	1
33	11100000100110000011101111010111000000	1
32	111000001001100000111011010111110	1
34	11100000100111000111100001	1
gays	1110000010011001110111011	1
honor	111000001001100000111111001111	1
CODES	111000001000110011010111111110	1
Oldsmobile	11100000100111110000110	1
$53.69	1110000010011111000010	1
FD	11100000100110000011011001101	1
scandal	11100000100110001011010011001111	1
Industrie	1110000010011110011011	1
Nice	11100000100110111110110111	1
APW20001211.2132.0815	11100000110010010110001000011101110000011100110100111100110101011	1
beefed	1110000010011000001011011011	1
processions	111000001001100000111000100100010001101	1
$1,000	1110000010011000110001000	1
Kathleen	1110000010011000010011010100	1
year-ago	111000001001110000010101101	1
dispirited	11100000100110111011101111	1
JET	11100000100011001101011111110	1
trait	11100000100110000011010110111	1
0.4	1110000010011000001000010100011011	1
thatch	111000001001100000111111001100	1
trail	1110000010011000001111000001111000	1
train	1110000010011001000111100	1
paroled	11100000100110000001011000001	1
disc-decorated	1110000010011000010000001101	1
informally	11100000100110000011110000001110100	1
Nash	11100000100110000011100010000010000	1
tearing	1110000010011001001101011	1
embarked	1110000010011000001110011011011	1
Revenue	111000001001100000101001011001	1
obvious	11100000100110000001101001100	1
praise	1110000010011000001110010010111110	1
disabilities	11100000100110000000100000	1
F.	111000001001100000111100100011100000	1
fringe	11100000100110000011100011010010	1
Jagland	111000001001100000111001111110	1
mixture	1110000010011000001110010010011	1
1,944	1110000010011000001100000011110	1
dinners	111000001001111110011001	1
Kabee	1110000010011011111011010	1
regions	111000001001101001000100	1
varies	111000001001100000100001010000010	1
winners	111000001001100000111000111110100	1
forest	1110000010011000001010001011000110	1
buildings	111000001001100100111000111	1
waters	1110000010011000000011110	1
philosophy	11100000100110000010101100101011	1
in-studio	11100000100110000011101101001010	1
ambiguous	11100000100110000011010101000101101	1
spacewalker	11100000100110000010111100010	1
interviewees	1110000010011000001000010001100101	1
furious	11100000100110000100001100110	1
subsequently	11100000100110001010000101	1
VIOLENCE	1110000010001100110101111110	1
Dunbar	111000001001101110010101	1
industries	1110000010011000001111101000011	1
bridges	111000001001100000101101100	1
Legislators	1110000010011010000100111111101	1
Putra	1110000010011000101101001100110	1
heroism	11100000100110000011000011000000	1
Races	1110000010011000001011110110100	1
NYT12	11100000100110000010000100100	1
noncommittal	1110000010011000001110111100010111111	1
spell	111000001001100000111001101110	1
mention	111000001001100000111101000111000	1
kindness	11100000100110000011100101101001	1
masterminding	1110000010011000111000	1
identified	111000001001100000111010101010	1
Moroccan	111000001001100000110000000110	1
EFFECTS	111000001000110011010111110	1
10-minute	1110000010011000001110001000011101	1
Snowplows	1110000010011011111001011011	1
2244EDT	1011110	1
NYT20001012.1539.0165	1110000011001001011011011	1
sexual	1110000010011000001110111100011110100	1
Peter's	111000001001100000100001010011001	1
kids	1110000010011000001010100011111111110	1
-induced	11100000100110000011110001100001110000	1
defend	11100000100110000011110010001110001	1
92.91	11100000100111001011010	1
APW20001021.1258.0261	111000001100100101100010000111011100000110000	1
CST	11100000100110000011000011101	1
Buffalo	111000001001100000111000100011011111	1
afterward	11100000100110000010101110100011	1
yard	111000001001100000101010001111111110	1
retain	11100000100110000010000101000000	1
